round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
17,0,37.51254837587476,16871331,2217195064,162.59820340573788,16871333
17,1,36.021233946084976,16871331,2217186248,162.59820340573788,16871333
18,0,37.8961714617908,16871331,2217213593,162.64806728065014,16871331
18,1,35.743880212306976,16871331,2217209586,162.64806728065014,16871331
19,0,37.86100633069873,16871331,2217174498,167.27688450738788,16871331
19,1,36.308592181652784,16871331,2217230272,167.27688450738788,16871331
20,0,37.33052310720086,16871331,2217189441,169.42998164519668,16871333
20,1,35.62780626490712,16871331,2217200696,169.42998164519668,16871333
21,0,37.83151499927044,16871331,2217230738,163.2077564932406,16871333
21,1,36.12350673228502,16871331,2217192374,163.2077564932406,16871333
22,0,38.07155852764845,16871331,2217202325,169.77431110665202,16871331
22,1,36.102781631052494,16871331,2217210850,169.77431110665202,16871331
23,0,38.000515427440405,16871331,2217207495,163.11279768124223,16871333
23,1,36.12705458700657,16871331,2217229669,163.11279768124223,16871333
24,0,37.5963416993618,16871331,2217202390,163.94707734882832,16871331
24,1,35.98885807022452,16871331,2217224489,163.94707734882832,16871331
25,0,37.458437487483025,16871331,2217205798,168.34236428141594,16871331
25,1,35.69679246842861,16871331,2217226202,168.34236428141594,16871331
26,0,37.90558930486441,16871331,2217158201,165.80052239075303,16871331
26,1,35.6607110761106,16871331,2217216539,165.80052239075303,16871331
27,0,38.15361978858709,16871331,2217203423,163.22186291962862,16871331
27,1,36.07373803853989,16871331,2217202193,163.22186291962862,16871331
28,0,38.122822005301714,16871331,2217205446,167.66549513489008,16871331
28,1,35.86544504389167,16871331,2217222416,167.66549513489008,16871331
29,0,37.60118564590812,16871331,2217216715,169.83301224559546,16871331
29,1,35.98163100332022,16871331,2217181898,169.83301224559546,16871331
30,0,37.83948417752981,16871331,2217226761,165.03914867341518,16871331
30,1,36.029795695096254,16871331,2217203468,165.03914867341518,16871331
31,0,37.765818919986486,16871331,2217196739,164.0277849584818,16871331
31,1,36.07349433377385,16871331,2217210365,164.0277849584818,16871331
32,0,37.576048482209444,16871331,2217200688,166.24473100155592,16871333
32,1,35.91690654680133,16871331,2217225488,166.24473100155592,16871333
33,0,37.543750155717134,16871331,2217190940,164.57348081097007,16871331
33,1,35.780579686164856,16871331,2217185334,164.57348081097007,16871331
34,0,38.122640676796436,16871331,2217176149,169.84866901114583,16871335
34,1,36.241599570959806,16871331,2217191231,169.84866901114583,16871335
35,0,38.86393288895488,16871331,2217181456,166.7130973674357,16871331
35,1,37.3713886551559,16871331,2217223372,166.7130973674357,16871331
36,0,37.461177710443735,16871331,2217214281,162.99619825556874,16871331
36,1,35.76837360486388,16871331,2217183880,162.99619825556874,16871331
37,0,37.48720666393638,16871331,2217220211,166.28538373112679,16871331
37,1,35.81463358178735,16871331,2217212080,166.28538373112679,16871331
38,0,37.969797145575285,16871331,2217210640,165.61781027913094,16871331
38,1,35.90109791979194,16871331,2217191030,165.61781027913094,16871331
39,0,37.61198238655925,16871331,2217173831,163.08503002300858,16871331
39,1,35.92787281796336,16871331,2217202520,163.08503002300858,16871331
40,0,37.75677032396197,16871331,2217217420,163.37992073222995,16871331
40,1,35.980230040848255,16871331,2217210774,163.37992073222995,16871331
41,0,37.34767670556903,16871331,2217192971,169.63772865012288,16871335
41,1,35.87678100541234,16871331,2217203096,169.63772865012288,16871335
42,0,37.92953426018357,16871331,2217185816,165.24639519304037,16871331
42,1,35.8433248475194,16871331,2217206436,165.24639519304037,16871331
43,0,37.521969720721245,16871331,2217228292,164.9331565797329,16871331
43,1,35.76992015168071,16871331,2217199800,164.9331565797329,16871331
44,0,37.67733431607485,16871331,2217213858,161.79120154678822,16871335
44,1,35.71185250580311,16871331,2217223908,161.79120154678822,16871335
45,0,37.52089347317815,16871331,2217202150,162.3747146576643,16871331
45,1,35.672947991639376,16871331,2217186501,162.3747146576643,16871331
46,0,37.998720951378345,16871331,2217181475,162.78022218495607,16871333
46,1,35.80240122228861,16871331,2217181503,162.78022218495607,16871333
47,0,37.73426628112793,16871331,2217207210,166.08694308251143,16871331
47,1,36.02207101881504,16871331,2217191189,166.08694308251143,16871331
48,0,37.980541940778494,16871331,2217193890,163.23581532761455,16871333
48,1,35.89817686378956,16871331,2217222284,163.23581532761455,16871333
49,0,36.90859881788492,16871331,2217198616,164.89008263871074,16871333
49,1,35.97404486685991,16871331,2217215327,164.89008263871074,16871333
50,0,37.48292687535286,16871331,2217203285,177.62990150600672,16871331
50,1,36.03367532789707,16871331,2217193545,177.62990150600672,16871331
51,0,37.77226948365569,16871331,2217227852,169.11526212096214,16871331
51,1,35.95574156567454,16871331,2217210896,169.11526212096214,16871331
52,0,37.971056401729584,16871331,2217221284,167.39238951727748,16871333
52,1,36.07884232699871,16871333,2217208800,167.39238951727748,16871333
53,0,37.82785467430949,16871331,2217194597,176.9888899102807,16871331
53,1,36.034489043056965,16871331,2217199125,176.9888899102807,16871331
54,0,37.73235942423344,16871331,2217173811,168.33821912109852,16871331
54,1,36.1367415599525,16871331,2217189576,168.33821912109852,16871331
55,0,37.72742122784257,16871331,2217193683,171.20600238069892,16871331
55,1,36.21410201117396,16871331,2217224844,171.20600238069892,16871331
56,0,37.83805810287595,16871331,2217225547,164.60160836577415,16871331
56,1,36.277799766510725,16871331,2217200169,164.60160836577415,16871331
57,0,37.10090432316065,16871331,2217203886,170.6342126466334,16871331
57,1,35.90820210427046,16871331,2217211697,170.6342126466334,16871331
58,0,37.93471726030111,16871331,2217196050,162.87383376806974,16871333
58,1,35.99897149577737,16871331,2217199104,162.87383376806974,16871333
59,0,37.20305372402072,16871331,2217219698,169.0955913029611,16871331
59,1,35.72847233340144,16871331,2217191139,169.0955913029611,16871331
60,0,37.468046974390745,16871331,2217197717,163.5786521025002,16871331
60,1,35.89009354263544,16871331,2217215108,163.5786521025002,16871331
61,0,37.81053340062499,16871331,2217213163,163.3579198345542,16871331
61,1,35.86484630778432,16871331,2217201614,163.3579198345542,16871331
62,0,37.295954026281834,16871331,2217202666,166.6006439961493,16871333
62,1,36.015962935984135,16871331,2217210930,166.6006439961493,16871333
63,0,37.63063899055123,16871333,2217218575,163.47779089212418,16871331
63,1,36.083842404186726,16871331,2217222832,163.47779089212418,16871331
64,0,37.4930068179965,16871331,2217191639,163.26122542843223,16871333
64,1,35.60692339017987,16871331,2217199596,163.26122542843223,16871333
65,0,37.428466122597456,16871331,2217195576,166.10337048396468,16871331
65,1,35.78857670351863,16871331,2217208181,166.10337048396468,16871331
66,0,37.61057437211275,16871331,2217227914,161.94990815222263,16871331
66,1,35.90331678465009,16871331,2217222526,161.94990815222263,16871331
67,0,37.40152120217681,16871331,2217191225,165.24322850629687,16871331
67,1,35.80287345871329,16871331,2217179544,165.24322850629687,16871331
68,0,37.745447255671024,16871331,2217200205,168.4754454009235,16871331
68,1,36.267244070768356,16871331,2217212763,168.4754454009235,16871331
69,0,37.26220070943236,16871331,2217202991,168.86292846500874,16871331
69,1,36.093974497169256,16871331,2217218571,168.86292846500874,16871331
70,0,37.46308634057641,16871331,2217199084,163.09559351950884,16871333
70,1,35.77417718246579,16871333,2217179686,163.09559351950884,16871333
71,0,37.41627711802721,16871333,2217164288,163.13123969361186,16871331
71,1,35.969518672674894,16871333,2217214599,163.13123969361186,16871331
72,0,37.696899857372046,16871331,2217183526,162.5364045277238,16871331
72,1,35.87511834874749,16871333,2217173516,162.5364045277238,16871331
73,0,37.542923510074615,16871333,2217240372,165.2946305014193,16871331
73,1,35.71184743568301,16871333,2217217303,165.2946305014193,16871331
74,0,37.52468433231115,16871331,2217202317,161.87736811116338,16871331
74,1,35.624654684215784,16871333,2217189155,161.87736811116338,16871331
75,0,37.518959671258926,16871331,2217215144,162.8260122127831,16871331
75,1,35.97637988626957,16871331,2217212706,162.8260122127831,16871331
76,0,37.658757749944925,16871333,2217221866,165.09158411249518,16871331
76,1,35.841442465782166,16871333,2217186398,165.09158411249518,16871331
77,0,37.4503762871027,16871331,2217223296,164.94368800520897,16871333
77,1,36.190884813666344,16871333,2217212486,164.94368800520897,16871333
78,0,37.45791673287749,16871331,2217240906,167.2348458878696,16871331
78,1,35.962045945227146,16871333,2217191911,167.2348458878696,16871331
79,0,37.23272433504462,16871331,2217202730,164.67698116227984,16871333
79,1,35.74538166821003,16871333,2217224175,164.67698116227984,16871333
80,0,37.504583932459354,16871331,2217192200,163.8512318134308,16871331
80,1,35.959926165640354,16871331,2217199170,163.8512318134308,16871331
81,0,37.018960528075695,16871331,2217211809,170.0166949480772,16871331
81,1,35.89814805611968,16871331,2217214274,170.0166949480772,16871331
82,0,37.348725229501724,16871331,2217213428,176.23712803795934,16871335
82,1,36.28112145885825,16871331,2217206462,176.23712803795934,16871335
83,0,37.87356108799577,16871331,2217211448,165.24712488427758,16871331
83,1,36.088037595152855,16871331,2217206583,165.24712488427758,16871331
84,0,37.68624074757099,16871331,2217226304,168.91167528554797,16871331
84,1,36.24716456606984,16871333,2217182450,168.91167528554797,16871331
85,0,38.44105042144656,16871333,2217209695,178.9795509018004,16871331
85,1,36.486792005598545,16871331,2217162893,178.9795509018004,16871331
86,0,37.33908985555172,16871333,2217218905,171.2108218036592,16871331
86,1,36.06949267163873,16871331,2217203530,171.2108218036592,16871331
87,0,37.546364568173885,16871333,2217220933,164.56895495578647,16871331
87,1,36.02313616499305,16871331,2217230764,164.56895495578647,16871331
88,0,37.654398646205664,16871331,2217215119,167.1051900461316,16871331
88,1,35.804692674428225,16871331,2217216710,167.1051900461316,16871331
89,0,37.08903058618307,16871333,2217202637,165.02404714003205,16871331
89,1,35.75476809218526,16871331,2217200266,165.02404714003205,16871331
90,0,37.49524091929197,16871331,2217199455,163.79325362294912,16871331
90,1,36.105422869324684,16871331,2217216014,163.79325362294912,16871331
91,0,37.34242771938443,16871331,2217210392,168.05372862145305,16871331
91,1,36.17041427642107,16871331,2217208576,168.05372862145305,16871331
92,0,37.57779575511813,16871331,2217219636,177.92757403478026,16871331
92,1,36.13590668141842,16871331,2217208392,177.92757403478026,16871331
93,0,37.55330157279968,16871331,2217204745,165.12909960001707,16871331
93,1,35.99551906064153,16871331,2217182935,165.12909960001707,16871331
94,0,37.748189985752106,16871333,2217215628,166.1811314597726,16871331
94,1,36.13972068578005,16871331,2217206265,166.1811314597726,16871331
95,0,37.30725234001875,16871331,2217198825,161.2237240150571,16871331
95,1,35.76399540901184,16871331,2217199013,161.2237240150571,16871331
96,0,37.87079565599561,16871331,2217205010,166.6464164070785,16871333
96,1,36.01914134994149,16871333,2217243670,166.6464164070785,16871333
97,0,37.086639285087585,16871331,2217217401,165.08284049108624,16871331
97,1,35.50558217614889,16871333,2217221609,165.08284049108624,16871331
98,0,37.40562668815255,16871331,2217210303,165.307935860008,16871331
98,1,35.94877169281244,16871331,2217191963,165.307935860008,16871331
99,0,37.564517442137,16871331,2217199233,167.6300141364336,16871331
99,1,36.03481129929423,16871333,2217168366,167.6300141364336,16871331
100,0,37.54447088390589,16871333,2217189048,169.76935410127044,16871331
100,1,36.10103867948055,16871331,2217202219,169.76935410127044,16871331
