round,client_id,encrypt_time,plaintext_size,ciphertext_size,aggregate_time,broadcast_size
41,0,146.41135499626398,10725139,16260792249,105.64023323357105,10725139
41,1,145.87749229744077,10725139,16260780330,105.64023323357105,10725139
42,0,148.80216621235013,10725139,16260751626,116.9538263939321,10725139
42,1,146.4823933802545,10725139,16260728350,116.9538263939321,10725139
43,0,146.8196465447545,10725139,16260791822,109.30563583597541,10725139
43,1,145.72131199762225,10725139,16260808011,109.30563583597541,10725139
44,0,145.7129674181342,10725139,16260760371,105.70796984434128,10725141
44,1,144.57013465464115,10725141,16260748186,105.70796984434128,10725141
45,0,147.43718930706382,10725139,16260744940,109.3554248213768,10725139
45,1,146.14268286898732,10725139,16260753389,109.3554248213768,10725139
46,0,148.14510336518288,10725139,16260802591,110.60741575062275,10725141
46,1,146.76175147294998,10725139,16260786991,110.60741575062275,10725141
47,0,147.7359194867313,10725139,16260797226,110.31065326929092,10725139
47,1,146.09333530068398,10725139,16260817167,110.31065326929092,10725139
48,0,146.6216786764562,10725139,16260807684,112.35642847791314,10725139
48,1,146.83193069323897,10725139,16260762212,112.35642847791314,10725139
49,0,147.50397295504808,10725139,16260833479,108.2705356888473,10725141
49,1,146.31289008632302,10725141,16260802614,108.2705356888473,10725141
50,0,149.49511444568634,10725139,16260748511,106.15579216554761,10725139
50,1,147.90011955797672,10725139,16260789311,106.15579216554761,10725139
51,0,148.19450433179736,10725139,16260808602,113.52707125246525,10725139
51,1,146.19415297731757,10725139,16260812842,113.52707125246525,10725139
52,0,146.43285836279392,10725139,16260767302,107.32898123562336,10725139
52,1,146.10784183442593,10725139,16260780463,107.32898123562336,10725139
53,0,146.79728600382805,10725139,16260783393,109.60704117268324,10725141
53,1,146.69980461150408,10725139,16260814099,109.60704117268324,10725141
54,0,147.594831276685,10725139,16260767131,112.09871673583984,10725139
54,1,145.72428512200713,10725139,16260742297,112.09871673583984,10725139
55,0,146.19623992592096,10725139,16260824494,107.8690181300044,10725141
55,1,144.03072917833924,10725139,16260839901,107.8690181300044,10725141
56,0,147.74013475328684,10725139,16260767759,113.9266975671053,10725139
56,1,145.3864320218563,10725141,16260786949,113.9266975671053,10725139
57,0,148.9538166373968,10725139,16260712867,114.14222426712513,10725139
57,1,146.75417221710086,10725139,16260803096,114.14222426712513,10725139
58,0,147.94843520224094,10725139,16260745588,109.46363504230976,10725141
58,1,144.42047837004066,10725139,16260750209,109.46363504230976,10725141
59,0,147.0055699646473,10725139,16260797782,107.60318306460977,10725139
59,1,144.5028007104993,10725139,16260856786,107.60318306460977,10725139
60,0,146.30382046103477,10725141,16260827751,104.35144663974643,10725141
60,1,145.10872644931078,10725139,16260777865,104.35144663974643,10725141
61,0,147.42845525965095,10725139,16260800750,111.69699377194047,10725139
61,1,145.30041433498263,10725139,16260810155,111.69699377194047,10725139
62,0,147.4373309276998,10725139,16260794171,104.58899391070008,10725139
62,1,145.39592957124114,10725139,16260818918,104.58899391070008,10725139
63,0,146.12923021242023,10725139,16260764799,109.74995065107942,10725139
63,1,143.71804120764136,10725141,16260774619,109.74995065107942,10725139
64,0,146.32627841085196,10725139,16260715716,105.73675276339054,10725139
64,1,145.26313101500273,10725141,16260816057,105.73675276339054,10725139
65,0,146.27046827599406,10725141,16260775883,111.10404099524021,10725139
65,1,144.66686929017305,10725139,16260767231,111.10404099524021,10725139
66,0,148.01071944087744,10725139,16260796726,106.22304089739919,10725139
66,1,146.24427384510636,10725139,16260749260,106.22304089739919,10725139
67,0,146.90677232667804,10725139,16260769719,103.59568830579519,10725139
67,1,144.01009350642562,10725139,16260823725,103.59568830579519,10725139
68,0,147.82919323071837,10725139,16260811986,105.75539749488235,10725139
68,1,147.3227204270661,10725139,16260843823,105.75539749488235,10725139
69,0,145.94498636201024,10725141,16260848336,104.91061810031533,10725139
69,1,144.78958746418357,10725139,16260840473,104.91061810031533,10725139
70,0,145.0858683474362,10725139,16260768696,103.19295959919691,10725139
70,1,142.8437088355422,10725139,16260827294,103.19295959919691,10725139
71,0,145.14671485871077,10725139,16260783460,103.59192943200469,10725139
71,1,143.1729263998568,10725141,16260792192,103.59192943200469,10725139
72,0,148.7892669700086,10725139,16260790263,114.30689099803567,10725141
72,1,144.83782240003347,10725139,16260803554,114.30689099803567,10725141
73,0,153.13282405212522,10725139,16260753137,113.899129871279,10725141
73,1,155.72082844004035,10725139,16260796373,113.899129871279,10725141
74,0,148.10996086895466,10725139,16260846933,112.16303763538599,10725139
74,1,145.67461838945746,10725139,16260763124,112.16303763538599,10725139
75,0,146.36968982964754,10725139,16260761383,106.05445301160216,10725139
75,1,144.42390451952815,10725141,16260789365,106.05445301160216,10725139
76,0,147.54049879685044,10725139,16260799026,107.08628974109888,10725139
76,1,145.2391749434173,10725139,16260767311,107.08628974109888,10725139
77,0,148.16896837949753,10725139,16260789071,108.37099128961563,10725141
77,1,145.0358233191073,10725141,16260858850,108.37099128961563,10725141
78,0,146.82490815594792,10725139,16260791297,110.86724027991295,10725139
78,1,145.37150831520557,10725139,16260769529,110.86724027991295,10725139
79,0,146.7173152565956,10725139,16260755673,107.85096362233162,10725139
79,1,144.8569127470255,10725139,16260774934,107.85096362233162,10725139
80,0,146.4281943179667,10725139,16260811413,109.68312634900212,10725139
80,1,145.0681004934013,10725139,16260795826,109.68312634900212,10725139
81,0,146.9043982438743,10725139,16260725532,105.23183716833591,10725139
81,1,146.02401288598776,10725139,16260792752,105.23183716833591,10725139
82,0,145.47618413716555,10725139,16260807935,101.02519534155726,10725139
82,1,143.9896868020296,10725141,16260802396,101.02519534155726,10725139
83,0,147.76710142940283,10725139,16260733324,108.12532461434603,10725139
83,1,146.3087953440845,10725139,16260809506,108.12532461434603,10725139
84,0,146.7151084765792,10725139,16260831315,104.87113820016384,10725139
84,1,145.188886012882,10725139,16260784411,104.87113820016384,10725139
85,0,146.61860336363316,10725139,16260729600,106.04323717951775,10725141
85,1,144.1154754795134,10725139,16260755958,106.04323717951775,10725141
86,0,145.8177823498845,10725139,16260782246,109.86580126360059,10725139
86,1,145.40953121706843,10725139,16260739502,109.86580126360059,10725139
87,0,146.85381175205112,10725139,16260746008,104.18964886665344,10725139
87,1,145.17513405159116,10725141,16260739026,104.18964886665344,10725139
88,0,147.07681143656373,10725139,16260761671,110.64691353961825,10725139
88,1,146.03412091732025,10725139,16260772893,110.64691353961825,10725139
89,0,147.3056296147406,10725141,16260744478,111.79148802533746,10725139
89,1,145.24113192036748,10725139,16260770143,111.79148802533746,10725139
90,0,146.32189817726612,10725139,16260784354,105.33510413020849,10725139
90,1,145.38534663245082,10725143,16260838317,105.33510413020849,10725139
91,0,147.09832450002432,10725139,16260741450,109.14329570159316,10725141
91,1,144.6550917364657,10725139,16260812414,109.14329570159316,10725141
92,0,146.72580720856786,10725139,16260752200,105.31405599787831,10725139
92,1,145.72736426442862,10725139,16260802477,105.31405599787831,10725139
93,0,146.27771881967783,10725141,16260720147,109.64360692352057,10725139
93,1,144.3322650641203,10725139,16260738315,109.64360692352057,10725139
94,0,146.92345168814063,10725141,16260777428,112.6191451177001,10725139
94,1,145.94700824841857,10725139,16260765931,112.6191451177001,10725139
95,0,149.11400966718793,10725139,16260782302,113.56311143934727,10725139
95,1,146.0415211841464,10725139,16260831951,113.56311143934727,10725139
96,0,148.26346393674612,10725141,16260826360,116.12201207503676,10725139
96,1,148.10797100514174,10725141,16260755887,116.12201207503676,10725139
97,0,148.11042442917824,10725139,16260761131,111.25531452894211,10725139
97,1,146.37522472813725,10725139,16260806938,111.25531452894211,10725139
98,0,146.87357522174716,10725139,16260746167,107.29288013279438,10725139
98,1,144.3778891786933,10725139,16260787181,107.29288013279438,10725139
99,0,146.832046572119,10725139,16260837333,108.43688639253378,10725141
99,1,145.25146482884884,10725141,16260783771,108.43688639253378,10725141
100,0,147.1888254210353,10725139,16260769261,107.41189418360591,10725141
100,1,144.9566269852221,10725139,16260717688,107.41189418360591,10725141
