round,client_id,step,loss
3,1,46,0.1515233963727951
3,1,47,0.9155594706535339
3,1,48,1.8296195268630981
3,1,49,1.5923789739608765
3,1,50,0.4915451407432556
3,1,51,1.4022020101547241
3,1,52,1.5512381792068481
3,1,53,2.1293723583221436
3,1,54,1.791981816291809
3,1,55,0.6754017472267151
3,1,56,0.8306112885475159
3,1,57,1.0606383085250854
3,1,58,1.7003803253173828
3,1,59,1.967602252960205
3,1,60,1.745742917060852
3,1,61,2.0063459873199463
3,1,62,1.9939486980438232
3,1,63,1.834863305091858
3,1,64,1.9419416189193726
3,1,65,1.284260630607605
3,1,66,1.5141355991363525
3,1,67,0.8730553984642029
3,1,68,1.6549654006958008
3,1,69,1.8746929168701172
3,1,70,1.7286735773086548
3,1,71,1.6870325803756714
3,1,72,1.977648377418518
3,1,73,1.105442762374878
3,1,74,1.0872851610183716
3,1,75,2.019317865371704
3,1,76,1.1132316589355469
3,1,77,2.0878331661224365
3,1,78,1.7706449031829834
3,1,79,2.0859808921813965
3,1,80,1.3187570571899414
3,1,81,1.3212140798568726
3,1,82,1.8934186697006226
3,1,83,2.022195339202881
3,1,84,1.5744363069534302
3,1,85,1.475547432899475
3,1,86,1.4953422546386719
3,1,87,1.9762778282165527
3,1,88,1.476407766342163
3,1,89,1.7438544034957886
3,1,90,2.0073018074035645
3,1,91,1.5987281799316406
3,1,92,1.336787462234497
3,1,93,1.4153956174850464
3,1,94,1.9311612844467163
3,1,95,1.2532212734222412
3,1,96,1.8505812883377075
3,1,97,2.328688621520996
3,1,98,1.2303485870361328
3,1,99,0.7690421342849731
3,2,0,2.185014486312866
3,2,1,0.7419494390487671
3,2,2,1.0081995725631714
3,2,3,1.4682042598724365
3,2,4,1.66463041305542
3,2,5,1.6871310472488403
3,2,6,1.828305721282959
3,2,7,1.7354166507720947
3,2,8,1.7273147106170654
3,2,9,1.695645809173584
3,2,10,1.4238718748092651
3,2,11,2.293361186981201
3,2,12,0.9014395475387573
3,2,13,0.8917397856712341
3,2,14,0.7692375779151917
3,2,15,0.6177934408187866
3,2,16,1.7454370260238647
3,2,17,1.4979782104492188
3,2,18,2.078310251235962
3,2,19,1.7881953716278076
3,2,20,1.1039735078811646
3,2,21,1.6575884819030762
3,2,22,1.6967759132385254
3,2,23,1.8231991529464722
3,2,24,1.447675108909607
3,2,25,1.5696313381195068
3,2,26,0.5093342661857605
3,2,27,2.179274320602417
3,2,28,1.9012531042099
3,2,29,1.6707347631454468
3,2,30,0.6734446883201599
3,2,31,1.4420056343078613
3,2,32,0.9554594159126282
3,2,33,1.1983308792114258
3,2,34,1.8413119316101074
3,2,35,1.2771825790405273
3,2,36,1.5228413343429565
3,2,37,1.184317946434021
3,2,38,1.3903957605361938
3,2,39,1.6996780633926392
3,2,40,1.5895158052444458
3,2,41,1.8879482746124268
3,2,42,2.4465956687927246
3,2,43,2.0353305339813232
3,2,44,1.7962347269058228
3,2,45,1.4521890878677368
3,2,46,1.2515921592712402
3,2,47,1.7882777452468872
3,2,48,1.8836358785629272
3,2,49,1.5996683835983276
3,2,50,1.2695010900497437
3,2,51,2.2294743061065674
3,2,52,2.2718505859375
3,2,53,0.9240224361419678
3,2,54,1.0780515670776367
3,2,55,0.7354843616485596
3,2,56,1.8147456645965576
3,2,57,1.6465675830841064
3,2,58,1.0637649297714233
3,2,59,1.4729564189910889
3,2,60,0.37991562485694885
3,2,61,2.439638376235962
3,2,62,0.7961362600326538
3,2,63,1.340489387512207
3,2,64,0.8430445790290833
3,2,65,2.0790529251098633
3,2,66,0.41832101345062256
3,2,67,1.2483969926834106
3,2,68,1.4870333671569824
3,2,69,1.708154320716858
3,2,70,1.086135983467102
3,2,71,2.266119956970215
3,2,72,0.9154701828956604
3,2,73,0.771965742111206
3,2,74,1.2556978464126587
3,2,75,1.820366621017456
3,2,76,1.7609745264053345
3,2,77,1.5993402004241943
3,2,78,2.3085062503814697
3,2,79,1.879470944404602
3,2,80,1.5626856088638306
3,2,81,1.234158992767334
3,2,82,0.7663089036941528
3,2,83,1.2565683126449585
3,2,84,1.2829656600952148
3,2,85,1.3898193836212158
3,2,86,1.5832754373550415
3,2,87,1.5229978561401367
3,2,88,1.891505241394043
3,2,89,1.5082486867904663
3,2,90,0.9444615840911865
3,2,91,1.5080275535583496
3,2,92,1.9511733055114746
3,2,93,2.0447843074798584
3,2,94,2.2664756774902344
3,2,95,1.5613070726394653
3,2,96,2.158029556274414
3,2,97,1.9206651449203491
3,2,98,1.6328270435333252
3,2,99,1.660684585571289
3,3,0,1.6537741422653198
3,3,1,1.2565977573394775
3,3,2,1.1864337921142578
3,3,3,1.6157612800598145
3,3,4,1.923583984375
3,3,5,1.3071482181549072
3,3,6,1.97781503200531
3,3,7,1.6964111328125
3,3,8,1.026834487915039
3,3,9,1.7961437702178955
3,3,10,2.2410755157470703
3,3,11,1.4766082763671875
3,3,12,1.423017144203186
3,3,13,1.6951271295547485
3,3,14,2.020622491836548
3,3,15,1.4427577257156372
3,3,16,2.0114822387695312
3,3,17,1.2659670114517212
3,3,18,1.7714811563491821
3,3,19,1.0548616647720337
3,3,20,1.8078279495239258
3,3,21,0.9142455458641052
3,3,22,1.6943374872207642
3,3,23,1.7366681098937988
3,3,24,2.353555679321289
3,3,25,0.8058397173881531
3,3,26,1.2158759832382202
3,3,27,1.364952564239502
3,3,28,1.6277505159378052
3,3,29,1.5289348363876343
3,3,30,0.8646628856658936
3,3,31,0.7364092469215393
3,3,32,1.4875894784927368
3,3,33,1.025618314743042
3,3,34,1.7047926187515259
3,3,35,1.1960594654083252
3,3,36,1.8387852907180786
3,3,37,1.932920217514038
3,3,38,0.5304681062698364
3,3,39,1.6577365398406982
3,3,40,1.5284552574157715
3,3,41,1.3275361061096191
3,3,42,2.0346686840057373
3,3,43,2.0171635150909424
3,3,44,1.1479822397232056
3,3,45,0.6578548550605774
3,3,46,0.9617295861244202
3,3,47,1.3497648239135742
3,3,48,1.607336401939392
3,3,49,1.293165683746338
3,3,50,1.2083806991577148
3,3,51,1.8025636672973633
3,3,52,1.784351110458374
3,3,53,1.819345235824585
3,3,54,0.9830950498580933
3,3,55,0.9942172765731812
3,3,56,1.415462613105774
3,3,57,1.3902807235717773
3,3,58,1.4405155181884766
3,3,59,1.4175541400909424
3,3,60,1.2243434190750122
3,3,61,1.2604879140853882
3,3,62,1.7378103733062744
3,3,63,0.6041699051856995
3,3,64,1.7108131647109985
3,3,65,1.2790145874023438
3,3,66,1.498332142829895
3,3,67,1.0068145990371704
3,3,68,1.7732701301574707
3,3,69,0.19115407764911652
3,3,70,1.1379064321517944
3,3,71,0.3468035161495209
3,3,72,2.20257306098938
3,3,73,1.3501070737838745
3,3,74,1.9093347787857056
3,3,75,0.7089880704879761
3,3,76,1.3879764080047607
3,3,77,1.967935562133789
3,3,78,1.2571698427200317
3,3,79,1.8621290922164917
3,3,80,1.5858139991760254
3,3,81,1.9156557321548462
3,3,82,2.1665048599243164
3,3,83,1.917712688446045
3,3,84,1.0984052419662476
3,3,85,1.5543456077575684
3,3,86,2.026426076889038
3,3,87,1.660548210144043
3,3,88,1.5285526514053345
3,3,89,1.5529690980911255
3,3,90,2.04638671875
3,3,91,1.834765911102295
3,3,92,1.0493210554122925
3,3,93,1.474424123764038
3,3,94,1.6215707063674927
3,3,95,0.831631600856781
3,3,96,1.1958465576171875
3,3,97,1.6539320945739746
3,3,98,2.1801538467407227
3,3,99,0.8147016167640686
